event_id,zone_id,season_index,day_of_week,start_hour,risk_tier_index,radius_km,rain_norm_mean,traffic_norm_mean,aqi_norm_mean,outage_active_ratio,event_flag_active_ratio,peak_zdi_first_hour,zdi_rise_rate_first_hour,payout_rate
SYN-SEV-BLR-06-2022-0001038-ae3de0,BLR-06,3,6,14,1,2.5,75.973,52.4409,17.5265,0.041922,0.007082,42.8956,6.007742,0.4
SYN-SEV-BLR-02-2023-0000740-5280b3,BLR-02,2,5,18,2,2.5,29.2952,39.6125,24.0609,0.116295,0.03566,25.0,8.02918,0.4
SYN-SEV-BLR-01-2024-0002665-5f8bfa,BLR-01,3,3,16,2,2.5,58.5112,41.1284,17.0053,0.044006,0.017689,37.0253,7.281993,0.4
SYN-SEV-BLR-01-2025-0001291-cee988,BLR-01,3,5,5,2,2.5,83.7608,48.4099,22.8065,0.063595,0.047121,52.7702,8.12284,0.7
SYN-SEV-BLR-04-2023-0002488-f2ccd6,BLR-04,3,3,8,1,2.5,86.9512,57.4323,15.7236,0.08823,0.032937,46.6021,9.133952,0.7
SYN-SEV-BLR-03-2024-0002259-e7c33a,BLR-03,3,5,16,2,2.5,80.0979,54.0955,15.5534,0.044662,0.040805,44.5284,8.667876,0.4
SYN-SEV-BLR-01-2025-0000877-221941,BLR-01,2,3,18,2,2.5,55.9209,79.0774,21.5658,0.469766,0.001184,57.6048,14.418033,0.7
SYN-SEV-BLR-04-2023-0002578-e5de1e,BLR-04,4,1,1,1,2.5,37.313,35.2922,22.7512,0.036208,0.026095,27.7237,2.353741,0.4
SYN-SEV-BLR-06-2025-0000048-8db767,BLR-06,2,5,9,1,2.5,50.2747,65.4954,22.9237,0.370759,0.038109,52.327,11.889489,0.7
SYN-SEV-BLR-03-2022-0002901-8d5307,BLR-03,4,0,10,2,2.5,27.3121,39.8477,27.8566,0.223581,0.02634,25.0,9.430445,0.4
SYN-SEV-BLR-05-2022-0001535-4f17b6,BLR-05,2,5,18,0,2.5,34.97,47.8325,18.4053,0.042359,0.027111,25.0522,7.917154,0.4
SYN-SEV-BLR-01-2022-0001501-9f6056,BLR-01,4,4,11,2,2.5,55.6578,38.7336,25.7884,0.094699,0.030842,38.8259,9.439286,0.4
SYN-SEV-BLR-06-2022-0002490-b7a4e7,BLR-06,2,1,20,1,2.5,41.5589,68.1871,22.5422,0.375729,0.086124,44.4076,15.124089,0.7
SYN-SEV-BLR-05-2023-0001181-a7d9e1,BLR-05,1,1,19,0,2.5,30.5125,32.4366,27.9815,0.089479,0.121448,27.4624,5.262124,0.4
SYN-SEV-BLR-03-2025-0000369-4195e1,BLR-03,3,3,17,2,2.5,94.6002,42.1534,17.8409,0.102097,0.030396,49.4907,11.198981,0.7
SYN-SEV-BLR-03-2023-0001533-913091,BLR-03,3,3,10,2,2.5,93.8648,82.2839,14.6316,0.444676,0.223876,74.0868,17.060641,1.0
SYN-SEV-BLR-01-2022-0002179-9de289,BLR-01,2,0,7,2,2.5,51.561,52.467,19.6124,0.066485,0.016888,34.3302,6.109589,0.4
SYN-SEV-BLR-01-2025-0001069-e57a96,BLR-01,1,4,10,2,2.5,19.4422,40.6776,33.9258,0.077961,0.043912,25.0,5.809421,0.4
SYN-SEV-BLR-05-2026-0001967-4e0de7,BLR-05,3,2,3,0,2.5,74.4049,45.6349,14.3378,0.037152,0.038955,48.3012,7.89941,0.7
SYN-SEV-BLR-05-2023-0001505-c69628,BLR-05,3,4,19,0,2.5,87.8824,50.5089,13.8808,0.028483,0.045147,51.2032,6.991996,0.7
SYN-SEV-BLR-02-2025-0001976-05ee43,BLR-02,1,6,11,2,2.5,31.4202,61.8848,30.2881,0.418563,0.012192,41.0196,13.648328,0.7
SYN-SEV-BLR-06-2025-0000384-c5e5a3,BLR-06,1,4,13,1,2.5,36.6814,34.5944,24.0533,0.095133,0.200604,28.3807,7.344749,0.4
SYN-SEV-BLR-03-2024-0000777-10d0c4,BLR-03,3,0,3,2,2.5,82.4154,49.051,13.3027,0.049055,0.003873,43.3102,7.01191,0.4
SYN-SEV-BLR-02-2024-0002564-e82546,BLR-02,1,3,9,2,2.5,43.9443,35.4189,28.4829,0.089816,0.004169,27.6613,6.982916,0.4
SYN-SEV-BLR-03-2025-0002451-63f2f1,BLR-03,4,3,11,2,2.5,60.5459,38.0285,26.8497,0.042108,0.011744,42.2324,6.417266,0.4
SYN-SEV-BLR-05-2026-0001109-258bcf,BLR-05,3,3,9,0,2.5,62.2467,39.0743,15.3799,0.040773,0.016604,41.7544,7.132019,0.4
SYN-SEV-BLR-03-2023-0002271-dc860c,BLR-03,3,4,18,2,2.5,69.0781,56.615,13.6657,0.086047,0.033592,39.0374,5.73418,0.4
SYN-SEV-BLR-06-2026-0001758-14808b,BLR-06,2,4,17,1,2.5,34.9801,30.8985,21.0082,0.048152,0.014283,25.0,6.314271,0.4
SYN-SEV-BLR-03-2022-0000975-d73676,BLR-03,3,1,18,2,2.5,86.2663,44.7784,18.1393,0.05736,0.000819,52.38,6.546516,0.7
SYN-SEV-BLR-02-2022-0000086-59b24e,BLR-02,2,1,14,2,2.5,57.459,65.7718,21.1548,0.348734,0.028048,43.7265,10.143686,0.7
SYN-SEV-BLR-06-2023-0000600-9546cb,BLR-06,2,2,15,1,2.5,51.9123,40.934,19.7666,0.068494,0.047551,38.4977,4.572785,0.4
SYN-SEV-BLR-02-2026-0002672-757f7d,BLR-02,3,2,12,2,2.5,73.1748,48.0537,20.3873,0.042902,0.031638,39.0495,10.534752,0.4
SYN-SEV-BLR-02-2026-0000350-e01bc9,BLR-02,1,1,0,2,2.5,36.2293,40.2652,33.5361,0.101722,0.047167,26.8743,4.673696,0.4
SYN-SEV-BLR-06-2025-0001062-16b76c,BLR-06,3,1,21,1,2.5,71.4533,55.3469,18.7469,0.063438,0.046525,39.187,7.920521,0.4
SYN-SEV-BLR-06-2024-0001602-5590dd,BLR-06,1,2,9,1,2.5,33.7063,50.0267,26.8063,0.25901,0.100111,31.6407,9.941142,0.4
SYN-SEV-BLR-01-2022-0000625-b14d86,BLR-01,1,4,17,2,2.5,15.7567,28.9157,33.4051,0.096767,0.022877,25.0,5.457286,0.4
SYN-SEV-BLR-01-2026-0000091-6eb96d,BLR-01,4,3,11,2,2.5,30.1762,43.0932,19.6424,0.07678,0.003893,26.5846,4.820329,0.4
SYN-SEV-BLR-04-2024-0001072-0b639f,BLR-04,3,1,3,1,2.5,82.2208,45.6627,20.0395,0.053005,0.005794,47.1385,6.315857,0.7
SYN-SEV-BLR-06-2026-0001476-a1f5b8,BLR-06,1,2,9,1,2.5,23.455,36.4981,28.1067,0.09847,0.004617,25.0,6.193608,0.4
SYN-SEV-BLR-05-2023-0001799-0fc276,BLR-05,1,1,10,0,2.5,11.8701,28.8265,22.8047,0.027141,0.009345,25.0,4.815132,0.4
SYN-SEV-BLR-02-2022-0001580-3399b2,BLR-02,1,6,16,2,2.5,29.7473,50.6496,30.5358,0.092654,0.045063,27.9582,9.221569,0.4
SYN-SEV-BLR-05-2026-0001817-a81fa3,BLR-05,4,0,8,0,2.5,40.9378,37.6656,19.6468,0.047966,0.119736,30.3981,6.68174,0.4
SYN-SEV-BLR-05-2026-0001415-2517d0,BLR-05,3,5,13,0,2.5,77.4294,54.0594,18.5005,0.30429,0.049212,65.253,13.455917,0.7
SYN-SEV-BLR-03-2022-0001755-71b0e4,BLR-03,3,4,23,2,2.5,88.3441,36.7294,21.9473,0.049689,0.011531,50.9273,9.16941,0.7
SYN-SEV-BLR-06-2026-0002598-8ba414,BLR-06,3,5,19,1,2.5,66.859,55.4233,18.3066,0.058811,0.15592,48.6905,8.532435,0.7
SYN-SEV-BLR-01-2024-0001453-08b736,BLR-01,3,1,20,2,2.5,88.8778,57.493,21.0239,0.111061,0.001064,42.1753,11.943843,0.4
SYN-SEV-BLR-03-2026-0000861-68abfa,BLR-03,1,1,7,2,2.5,22.9961,46.2459,36.1432,0.103644,0.188911,32.9717,5.873914,0.4
SYN-SEV-BLR-02-2025-0002300-678c1d,BLR-02,2,5,4,2,2.5,55.4231,39.0801,25.2002,0.084436,0.030209,28.7739,6.462017,0.4
SYN-SEV-BLR-03-2023-0000039-84801b,BLR-03,3,2,1,2,2.5,72.876,74.7428,21.184,0.412825,0.006785,60.1748,14.597702,1.0
SYN-SEV-BLR-04-2022-0000766-504552,BLR-04,1,2,12,1,2.5,22.4105,43.7151,24.6824,0.101234,0.049904,27.6286,5.848115,0.4
SYN-SEV-BLR-02-2023-0002186-b660de,BLR-02,1,5,10,2,2.5,32.8552,30.0912,27.0743,0.050344,0.032797,25.0,9.641507,0.4
SYN-SEV-BLR-04-2025-0001978-40f290,BLR-04,3,4,22,1,2.5,76.8063,76.0841,10.5063,0.39111,0.000129,59.793,13.140893,0.7
SYN-SEV-BLR-04-2023-0001006-c5819c,BLR-04,4,4,20,1,2.5,51.8457,41.4421,20.2929,0.103267,0.034747,31.1943,8.015189,0.4
SYN-SEV-BLR-02-2022-0001982-d074fa,BLR-02,4,1,13,2,2.5,52.7815,44.4145,24.0602,0.069901,0.028693,35.4346,3.225645,0.4
SYN-SEV-BLR-02-2022-0002072-82b39d,BLR-02,2,5,19,2,2.5,45.5542,66.9468,23.3332,0.419675,0.025949,31.6629,14.939777,0.4
SYN-SEV-BLR-04-2022-0000340-95591a,BLR-04,1,2,16,1,2.5,19.2021,37.7089,28.4284,0.279802,0.049084,25.0,8.590815,0.4
SYN-SEV-BLR-06-2025-0002820-3e5eba,BLR-06,1,4,14,1,2.5,38.907,48.0477,28.5374,0.346032,0.101325,41.5966,10.591678,0.4
SYN-SEV-BLR-02-2026-0002438-3e36c4,BLR-02,4,0,13,2,2.5,48.3793,40.6631,18.8465,0.11797,0.017233,42.2301,4.376883,0.4
SYN-SEV-BLR-03-2026-0002115-30c7a6,BLR-03,3,3,0,2,2.5,74.8519,47.1945,15.2078,0.099867,0.006495,42.5938,7.077191,0.4
SYN-SEV-BLR-02-2023-0002168-ebeaec,BLR-02,4,1,13,2,2.5,47.9361,66.8069,25.6624,0.471099,0.048011,44.5511,14.657497,0.7
SYN-SEV-BLR-04-2022-0001180-568e9d,BLR-04,4,2,22,1,2.5,56.6359,54.8433,17.6431,0.221821,0.007797,37.2066,10.257699,0.4
SYN-SEV-BLR-02-2023-0001622-ceaa65,BLR-02,4,3,18,2,2.5,33.6045,39.6171,21.2593,0.087796,0.011563,25.0,5.72764,0.4
SYN-SEV-BLR-06-2024-0002076-8a3cc1,BLR-06,4,4,19,1,2.5,41.8615,46.1386,26.2257,0.074273,0.033189,36.7167,6.502698,0.4
SYN-SEV-BLR-04-2023-0002470-b464ae,BLR-04,4,5,3,1,2.5,37.9249,34.9106,19.7915,0.094224,0.022116,25.0,5.291234,0.4
SYN-SEV-BLR-03-2026-0002769-0ba5fb,BLR-03,3,5,8,2,2.5,98.6115,60.3377,19.2041,0.074558,0.001742,60.9816,9.768767,0.7
SYN-SEV-BLR-02-2026-0000716-66b824,BLR-02,2,5,2,2,2.5,55.387,46.7051,20.7822,0.06862,0.003632,42.4108,7.745029,0.4
SYN-SEV-BLR-05-2026-0002663-ac1f07,BLR-05,1,0,11,0,2.5,8.0657,53.8141,28.1714,0.388678,0.000126,25.0,10.271628,0.4
SYN-SEV-BLR-05-2022-0000419-25770b,BLR-05,3,3,0,0,2.5,85.9284,45.4465,12.7394,0.06538,0.046752,45.1466,4.983969,0.4
SYN-SEV-BLR-01-2025-0001513-c908d2,BLR-01,2,6,23,2,2.5,35.3548,39.4005,24.455,0.073959,0.047958,32.0709,6.066204,0.4
SYN-SEV-BLR-04-2022-0002440-35608e,BLR-04,3,1,18,1,2.5,70.1597,43.4595,18.1115,0.045336,0.033531,36.5503,6.596364,0.4
SYN-SEV-BLR-05-2022-0001919-1247a3,BLR-05,3,5,10,0,2.5,70.8982,39.1123,8.57,0.077318,0.091268,41.0594,8.7525,0.4
SYN-SEV-BLR-03-2024-0001431-9fcb97,BLR-03,4,6,13,2,2.5,45.7006,53.6233,19.9272,0.389358,0.005369,42.964,14.087447,0.4
SYN-SEV-BLR-05-2023-0000515-0ca6e3,BLR-05,1,5,13,0,2.5,22.099,47.2665,27.8752,0.088655,0.230873,31.7599,10.046905,0.4
SYN-SEV-BLR-04-2023-0001900-7cd9f9,BLR-04,1,1,14,1,2.5,21.6449,49.8801,31.7416,0.341923,0.021084,25.0,9.638801,0.4
SYN-SEV-BLR-05-2025-0002423-222da3,BLR-05,3,2,20,0,2.5,76.5214,29.7417,14.9194,0.040735,0.034259,42.8682,8.155869,0.4
SYN-SEV-BLR-02-2022-0000302-23c369,BLR-02,4,5,16,2,2.5,41.2048,45.8412,24.3669,0.119422,0.043365,26.461,8.241464,0.4
SYN-SEV-BLR-02-2025-0000452-c80917,BLR-02,4,6,18,2,2.5,38.0842,51.4199,21.3134,0.073907,0.044821,29.0807,6.828213,0.4
SYN-SEV-BLR-06-2024-0001470-a89709,BLR-06,4,4,18,1,2.5,41.1806,37.6228,18.368,0.093293,0.045415,31.4556,6.353231,0.4
SYN-SEV-BLR-04-2022-0001396-caab08,BLR-04,3,2,17,1,2.5,71.3657,64.0488,13.3777,0.264907,0.122146,49.7156,12.196813,0.7
SYN-SEV-BLR-01-2026-0000307-4314ed,BLR-01,1,1,16,2,2.5,27.011,29.1102,32.3297,0.052382,0.032579,25.0,4.379677,0.4
SYN-SEV-BLR-04-2022-0002902-f95522,BLR-04,1,0,12,1,2.5,34.7911,57.9534,28.953,0.404851,0.025793,36.7703,13.435436,0.4
SYN-SEV-BLR-03-2023-0001671-259a8e,BLR-03,3,3,14,2,2.5,70.6255,43.2202,21.8064,0.056429,0.001143,42.7681,8.126345,0.4
SYN-SEV-BLR-06-2026-0000342-2e5bec,BLR-06,3,6,4,1,2.5,80.2346,50.6567,14.8069,0.059369,3.6e-05,49.1734,10.92146,0.7
SYN-SEV-BLR-02-2023-0001838-c7c050,BLR-02,2,4,9,2,2.5,55.2125,24.5173,26.5001,0.043078,0.025104,35.2531,6.814394,0.4
SYN-SEV-BLR-01-2025-0000655-6d53a7,BLR-01,1,4,12,2,2.5,34.1192,41.9102,31.9022,0.11544,0.035579,27.137,9.550359,0.4
SYN-SEV-BLR-06-2026-0000948-c8c82b,BLR-06,1,3,14,1,2.5,22.1989,57.5931,27.7714,0.365414,0.000873,28.0404,14.965044,0.4
SYN-SEV-BLR-02-2026-0001880-fa723b,BLR-02,3,5,6,2,2.5,76.1192,49.2178,15.9947,0.096535,0.044863,55.6492,10.553571,0.7
SYN-SEV-BLR-06-2024-0002562-78f2be,BLR-06,4,5,19,1,2.5,45.2493,56.7231,19.8075,0.316031,0.046867,36.4657,6.606965,0.4
SYN-SEV-BLR-06-2025-0001014-4ebb6c,BLR-06,4,3,6,1,2.5,45.4779,48.8441,20.0072,0.075022,0.021905,31.5583,3.727128,0.4
SYN-SEV-BLR-01-2026-0001249-15ac99,BLR-01,3,6,13,2,2.5,70.493,57.8889,14.0364,0.24374,0.028892,58.7339,14.207065,0.7
SYN-SEV-BLR-04-2025-0000442-026436,BLR-04,3,6,18,1,2.5,91.416,43.8542,21.8133,0.03525,0.044595,57.0915,6.574813,0.7
SYN-SEV-BLR-05-2022-0001553-35d0ee,BLR-05,3,2,12,0,2.5,74.0643,50.4885,18.8231,0.023147,0.035859,46.8742,5.454158,0.7
SYN-SEV-BLR-05-2022-0002909-b7a0e3,BLR-05,1,5,10,0,2.5,17.9172,29.1009,25.14,0.036445,0.005704,25.0,3.761969,0.4
SYN-SEV-BLR-05-2025-0000029-f4f3d2,BLR-05,1,4,20,0,2.5,4.0678,34.4173,24.7426,0.07365,0.201059,25.0,7.601086,0.4
SYN-SEV-BLR-04-2025-0002860-69635b,BLR-04,1,3,18,1,2.5,11.3437,35.7921,26.1843,0.10486,0.024622,25.0,3.674295,0.4
SYN-SEV-BLR-04-2026-0000964-8b3605,BLR-04,1,5,15,1,2.5,22.0469,38.7599,26.1702,0.061072,0.034764,25.0,-0.378857,0.4
SYN-SEV-BLR-06-2022-0000420-147ae8,BLR-06,2,5,19,1,2.5,36.7432,47.4978,26.5195,0.053197,0.010156,26.6401,5.058629,0.4
SYN-SEV-BLR-04-2023-0000322-97ac6e,BLR-04,3,3,19,1,2.5,81.3683,58.512,20.4126,0.067839,0.000487,57.3904,6.098668,0.7
SYN-SEV-BLR-05-2025-0000509-28a818,BLR-05,2,0,15,0,2.5,47.9563,47.3804,24.4433,0.034908,0.184203,34.9759,5.106161,0.4
SYN-SEV-BLR-01-2025-0001651-f3388b,BLR-01,1,4,12,2,2.5,42.5971,77.106,31.3223,0.484017,0.020859,50.5336,12.813917,0.7
SYN-SEV-BLR-05-2023-0000755-29e4b8,BLR-05,4,2,18,0,2.5,27.1224,41.8127,13.4907,0.029158,0.24501,25.0,7.665678,0.4
SYN-SEV-BLR-05-2022-0000743-949d10,BLR-05,1,3,12,0,2.5,9.8572,46.0256,25.3993,0.05747,0.021383,25.0,0.465304,0.4
SYN-SEV-BLR-01-2025-0002401-952fe9,BLR-01,4,5,22,2,2.5,48.9694,43.0638,26.3885,0.041597,0.005877,26.7363,5.695728,0.4
SYN-SEV-BLR-03-2026-0001563-8a14a0,BLR-03,2,0,13,2,2.5,42.2357,54.124,23.9291,0.115489,0.008719,37.5055,6.782839,0.4
SYN-SEV-BLR-02-2022-0001118-d845a7,BLR-02,2,5,17,2,2.5,64.5673,42.8287,26.0496,0.077891,0.044023,48.8574,8.418952,0.7
SYN-SEV-BLR-02-2023-0002084-c8eb22,BLR-02,1,3,9,2,2.5,29.6382,43.0268,28.2549,0.115515,0.02331,25.0,8.036439,0.4
SYN-SEV-BLR-01-2026-0002269-b5c84a,BLR-01,2,3,17,2,2.5,52.2124,41.9329,33.6415,0.102832,0.024096,37.8856,7.80868,0.4
SYN-SEV-BLR-04-2026-0002056-c8510b,BLR-04,1,5,8,1,2.5,14.8492,30.6753,25.6561,0.091706,0.024296,25.0,5.845412,0.4
SYN-SEV-BLR-06-2023-0001782-e856b6,BLR-06,2,2,14,1,2.5,41.9303,34.1711,23.0366,0.068185,0.022904,29.2998,5.651116,0.4
SYN-SEV-BLR-04-2026-0001894-5d543f,BLR-04,1,3,11,1,2.5,40.1151,40.4062,33.2901,0.051143,0.008897,33.3014,4.623694,0.4
SYN-SEV-BLR-03-2026-0001377-dc4d88,BLR-03,4,5,23,2,2.5,42.5064,39.6424,25.1461,0.116609,0.033096,33.37,3.815754,0.4
SYN-SEV-BLR-02-2023-0002048-adf73f,BLR-02,1,1,13,2,2.5,14.1566,49.1859,26.412,0.280019,0.018926,26.0025,10.280683,0.4
SYN-SEV-BLR-05-2022-0001595-1c9b68,BLR-05,1,5,14,0,2.5,38.83,48.6653,24.0845,0.091617,0.130683,32.2403,7.303552,0.4
SYN-SEV-BLR-03-2024-0000567-3861cf,BLR-03,4,4,11,2,2.5,36.6832,71.7823,18.5761,0.472864,0.231023,54.4674,18.662834,1.0
SYN-SEV-BLR-06-2023-0002904-cbbef9,BLR-06,3,0,5,1,2.5,78.6065,39.9798,14.4805,0.075989,0.019784,48.7326,5.85718,0.7
SYN-SEV-BLR-05-2023-0002537-9a9d3d,BLR-05,1,3,20,0,2.5,12.2618,36.4682,22.035,0.023942,0.254954,25.0,5.649935,0.4
SYN-SEV-BLR-02-2023-0002510-fee9b2,BLR-02,4,4,7,2,2.5,64.1851,36.9485,31.3935,0.049425,0.01821,38.5265,7.445182,0.4
SYN-SEV-BLR-05-2022-0000695-9a15a2,BLR-05,2,4,5,0,2.5,46.92,33.0186,26.0091,0.037128,0.044654,34.2805,1.739476,0.4
SYN-SEV-BLR-05-2022-0001757-abcc07,BLR-05,1,2,15,0,2.5,15.758,62.4891,25.3289,0.452506,0.018829,38.6995,11.08386,0.4
SYN-SEV-BLR-02-2024-0001328-6807b3,BLR-02,2,6,1,2,2.5,51.634,43.1031,18.8979,0.107102,0.030916,35.0198,8.126032,0.4
SYN-SEV-BLR-06-2024-0000642-5a7eaf,BLR-06,3,3,10,1,2.5,79.0908,57.5626,12.9046,0.105589,0.206938,51.2913,12.864476,0.7
SYN-SEV-BLR-06-2024-0002796-436ce6,BLR-06,2,2,17,1,2.5,41.3645,83.0208,22.6208,0.506496,0.205239,46.7868,16.887264,0.7
SYN-SEV-BLR-02-2025-0002174-95b913,BLR-02,1,2,17,2,2.5,34.0786,45.1635,22.087,0.225031,0.043373,30.0115,10.506187,0.4
SYN-SEV-BLR-03-2026-0000009-861a91,BLR-03,2,0,16,2,2.5,59.3474,51.5527,22.5178,0.116305,0.043793,41.1321,11.08943,0.4
SYN-SEV-BLR-05-2026-0001955-210df9,BLR-05,3,6,12,0,2.5,61.9479,47.6387,12.6494,0.091831,0.02407,46.0808,5.790612,0.4
SYN-SEV-BLR-05-2022-0002369-2faac7,BLR-05,3,3,10,0,2.5,68.1958,65.5884,17.2763,0.429777,0.021748,63.0333,13.240464,1.0
SYN-SEV-BLR-02-2024-0000494-2aebf2,BLR-02,1,2,12,2,2.5,37.6375,53.4482,34.2344,0.110747,0.011224,28.5946,4.048802,0.4
SYN-SEV-BLR-01-2024-0002701-af60a6,BLR-01,1,3,18,2,2.5,22.5383,35.9194,34.4743,0.107771,0.064234,25.0,6.567611,0.4
SYN-SEV-BLR-01-2025-0000373-ff6807,BLR-01,1,6,10,2,2.5,21.5569,50.8301,29.5567,0.439979,0.00456,32.0048,11.92238,0.4
SYN-SEV-BLR-06-2022-0001614-89eb81,BLR-06,3,6,15,1,2.5,62.0537,42.3586,19.9988,0.100858,0.014107,43.7374,10.369301,0.4
SYN-SEV-BLR-01-2023-0002173-dc028f,BLR-01,4,2,14,2,2.5,37.7514,49.6247,19.885,0.043556,0.003962,25.0,1.906826,0.4
SYN-SEV-BLR-03-2023-0000525-98b1fd,BLR-03,1,1,8,2,2.5,45.1327,65.4161,31.5202,0.470444,0.023683,51.3693,13.963803,0.7
SYN-SEV-BLR-02-2025-0002018-d17e3c,BLR-02,4,0,9,2,2.5,50.5315,38.7148,23.3244,0.078401,0.044093,38.1847,5.744753,0.4
SYN-SEV-BLR-05-2022-0002063-860f7e,BLR-05,3,0,12,0,2.5,63.5202,71.1665,12.1092,0.499797,0.01932,50.8829,14.990081,0.7
SYN-SEV-BLR-05-2026-0000407-69c6ba,BLR-05,2,5,16,0,2.5,29.6477,35.6852,20.8386,0.04334,0.183821,27.5525,6.536389,0.4
SYN-SEV-BLR-01-2023-0001951-dba2ca,BLR-01,1,6,22,2,2.5,27.0038,23.9619,28.8755,0.092509,0.027854,25.0,7.715153,0.4
SYN-SEV-BLR-04-2023-0002248-346208,BLR-04,1,6,13,1,2.5,18.7643,26.2198,31.6138,0.083497,0.113006,27.9093,7.676714,0.4
SYN-SEV-BLR-01-2024-0001519-e25e28,BLR-01,1,0,12,2,2.5,29.9945,36.88,35.5875,0.07018,0.010344,28.8314,6.111858,0.4
SYN-SEV-BLR-01-2024-0000739-3dafec,BLR-01,3,5,4,2,2.5,79.2546,81.7841,21.1944,0.467641,0.006172,64.3656,15.853527,1.0
SYN-SEV-BLR-05-2025-0001523-a28cd2,BLR-05,3,5,17,0,2.5,51.3995,39.0346,18.1469,0.04712,0.012735,36.1237,9.425321,0.4
SYN-SEV-BLR-02-2026-0002384-6d50f3,BLR-02,1,3,10,2,2.5,38.5035,34.2697,31.5614,0.111748,0.035977,30.2661,6.151813,0.4
SYN-SEV-BLR-05-2025-0002099-581037,BLR-05,1,5,10,0,2.5,11.3902,30.1205,24.3742,0.054948,0.035823,25.0,5.243856,0.4
SYN-SEV-BLR-01-2025-0002215-f42612,BLR-01,3,0,11,2,2.5,82.3937,36.1739,20.4,0.117677,0.049583,51.2653,10.439652,0.7
SYN-SEV-BLR-05-2025-0000353-156950,BLR-05,3,0,6,0,2.5,71.9083,36.0079,17.4479,0.094292,0.031694,45.0641,6.988468,0.7
SYN-SEV-BLR-04-2025-0001942-88cc6b,BLR-04,2,3,17,1,2.5,42.9061,50.6294,20.1959,0.360884,0.031133,27.9035,14.476369,0.4
SYN-SEV-BLR-06-2025-0002046-f34d7b,BLR-06,3,1,4,1,2.5,61.8457,36.2551,13.7652,0.03672,0.015216,41.5871,5.095889,0.4
SYN-SEV-BLR-03-2022-0000339-da154a,BLR-03,3,1,9,2,2.5,93.6454,49.7317,18.4284,0.095073,0.00775,60.3519,8.056759,0.7
SYN-SEV-BLR-05-2024-0001391-bd37be,BLR-05,4,5,16,0,2.5,43.187,39.0186,12.3115,0.035563,0.036193,26.054,7.937426,0.4
SYN-SEV-BLR-02-2022-0001742-e17662,BLR-02,2,2,15,2,2.5,63.9965,37.721,27.9667,0.064103,0.030663,45.8893,7.0967,0.4
SYN-SEV-BLR-06-2023-0002454-5459f3,BLR-06,1,0,8,1,2.5,20.0388,55.5342,27.2564,0.271479,0.015272,29.5329,9.68491,0.4
SYN-SEV-BLR-01-2025-0001183-fbe9c6,BLR-01,3,3,18,2,2.5,80.5671,43.2168,23.0577,0.099752,0.006487,47.4346,9.556332,0.7
SYN-SEV-BLR-01-2025-0002947-188a6a,BLR-01,4,1,9,2,2.5,33.1866,31.1336,23.8065,0.098809,0.000486,29.8856,6.991768,0.4
SYN-SEV-BLR-03-2023-0001089-549bd6,BLR-03,3,4,18,2,2.5,61.3984,59.4083,19.5121,0.43332,0.011543,52.3036,10.516172,0.7
SYN-SEV-BLR-05-2025-0000113-db9811,BLR-05,2,4,13,0,2.5,19.554,41.6753,21.654,0.084092,0.206845,25.0,6.490318,0.4
SYN-SEV-BLR-05-2025-0002819-97dbc2,BLR-05,4,6,22,0,2.5,26.3607,31.2776,18.9916,0.076947,0.038241,25.0,5.756129,0.4
SYN-SEV-BLR-03-2023-0001557-34269e,BLR-03,3,1,0,2,2.5,93.5038,58.9402,18.8232,0.247946,0.021764,62.8905,9.590777,1.0
SYN-SEV-BLR-05-2023-0002555-35c9a3,BLR-05,3,0,8,0,2.5,76.9285,70.3622,12.5961,0.223244,0.039504,52.5062,13.911118,0.7
SYN-SEV-BLR-06-2023-0000996-233dd5,BLR-06,3,0,19,1,2.5,84.3072,78.3479,15.6472,0.441133,0.044926,76.9755,17.942945,1.0
SYN-SEV-BLR-04-2025-0001540-9c5816,BLR-04,3,0,5,1,2.5,64.3952,42.9906,16.569,0.035245,0.000744,34.2539,7.297736,0.4
SYN-SEV-BLR-02-2023-0002276-7a8960,BLR-02,4,5,16,2,2.5,67.2387,36.5887,21.0746,0.106413,0.04716,42.2167,9.886187,0.7
SYN-SEV-BLR-02-2023-0000908-6bfc81,BLR-02,1,5,7,2,2.5,28.7225,43.1073,28.6233,0.08165,0.026212,25.0,2.855165,0.4
SYN-SEV-BLR-03-2023-0000297-98b026,BLR-03,1,3,11,2,2.5,35.9057,38.8103,38.4675,0.0689,0.023484,32.4479,4.706844,0.4
SYN-SEV-BLR-05-2024-0000275-041932,BLR-05,4,2,18,0,2.5,18.9991,31.2062,11.9916,0.07681,0.033712,25.0,5.26034,0.4
SYN-SEV-BLR-02-2026-0002642-b92468,BLR-02,4,4,23,2,2.5,41.7501,34.9011,26.8719,0.057957,0.017375,31.3019,3.132886,0.4
SYN-SEV-BLR-04-2026-0001276-d25659,BLR-04,3,6,12,1,2.5,78.1955,49.6629,18.5236,0.056741,0.029382,37.2622,8.660399,0.4
SYN-SEV-BLR-03-2025-0001941-8b5d1f,BLR-03,2,6,18,2,2.5,56.7239,62.4588,25.716,0.085963,0.041548,43.8446,6.77262,0.4
SYN-SEV-BLR-01-2026-0002563-c0940f,BLR-01,3,0,13,2,2.5,67.5544,43.6639,17.0371,0.095632,0.047786,40.543,10.337507,0.4
