zone_id,year,week_of_year,season_index,week_of_season,risk_tier_index,radius_km,rain_norm_mean,rain_norm_p95,traffic_norm_mean,outage_active_ratio,event_flag_active_ratio,aqi_norm_mean,recent_4week_disruption_days,prev_4week_zdi_mean,prev_4week_zdi_p95,seasonal_disruption_days
BLR-02,2026,12,1,11,2,2.5,24.66,43.434,32.77,0.0345,0.03624,23.085,0.738,31.947,40.607,0.415
BLR-03,2026,12,1,11,2,2.5,13.425,27.769,31.601,0.02569,0.03936,27.029,0.572,27.49,35.732,0.452
BLR-04,2026,12,1,11,1,2.5,21.139,46.668,32.304,0.03871,0.03123,26.544,0.576,22.372,26.921,0.813
BLR-05,2026,12,1,11,0,2.5,21.785,32.662,28.093,0.02896,0.02343,18.484,0.341,25.192,30.123,0.713
BLR-06,2026,12,1,11,1,2.5,16.584,29.371,31.909,0.02398,0.03349,29.497,0.757,30.007,42.392,0.212
BLR-01,2026,13,1,12,2,2.5,23.253,36.541,31.112,0.03866,0.0136,28.171,0.701,25.137,28.497,0.797
BLR-02,2026,13,1,12,2,2.5,25.639,48.965,34.534,0.03626,0.03787,22.791,0.649,31.679,39.948,0.757
BLR-03,2026,13,1,12,2,2.5,20.055,31.969,24.505,0.03058,0.01895,25.36,0.562,29.856,37.796,0.663
BLR-04,2026,13,1,12,1,2.5,14.196,40.743,34.449,0.03751,0.03626,27.242,0.664,23.374,27.623,0.544
BLR-05,2026,13,1,12,0,2.5,19.799,34.533,31.022,0.0308,0.00267,20.953,0.48,25.485,30.144,0.512
BLR-06,2026,13,1,12,1,2.5,24.248,34.449,38.327,0.03576,0.0024,30.697,0.673,31.115,42.214,0.655
BLR-01,2026,14,1,13,2,2.5,31.802,57.293,42.127,0.02877,0.03205,25.865,0.852,25.074,27.522,0.998
BLR-02,2026,14,1,13,2,2.5,12.535,25.165,27.604,0.0352,0.00508,24.836,0.649,31.796,39.715,0.47
BLR-03,2026,14,1,13,2,2.5,23.185,48.301,40.122,0.02951,0.01447,26.097,0.538,25.9,31.56,0.9
BLR-04,2026,14,1,13,1,2.5,26.82,53.574,34.083,0.03213,0.01563,29.098,0.631,24.82,29.035,0.985
BLR-05,2026,14,1,13,0,2.5,20.619,44.217,26.327,0.02698,0.00629,21.06,0.448,25.608,30.272,0.627
BLR-06,2026,14,1,13,1,2.5,28.894,41.515,38.179,0.02739,0.02566,27.537,0.579,26.803,32.665,0.283
BLR-01,2026,15,1,14,2,2.5,17.79,33.337,30.106,0.03523,0.03794,23.45,1.0,26.945,31.071,0.365
BLR-02,2026,15,1,14,2,2.5,16.034,36.365,25.426,0.02682,0.01877,23.958,0.653,28.404,33.215,0.556
BLR-03,2026,15,1,14,2,2.5,22.455,37.656,35.705,0.03126,0.02054,30.287,0.696,27.028,32.236,0.599
BLR-04,2026,15,1,14,1,2.5,21.319,38.727,25.886,0.02848,0.01056,26.32,0.752,27.892,35.585,0.551
BLR-05,2026,15,1,14,0,2.5,11.447,27.954,35.766,0.02142,0.02171,22.727,0.554,25.802,30.044,0.826
BLR-06,2026,15,1,14,1,2.5,15.377,39.596,26.917,0.02366,0.03322,25.668,0.468,28.355,35.093,0.862
BLR-01,2026,16,1,15,2,2.5,16.223,28.857,27.694,0.03005,0.02424,28.398,0.804,27.284,30.698,0.592
BLR-02,2026,16,1,15,2,2.5,35.595,53.781,30.521,0.03667,0.03963,24.732,0.549,25.839,27.736,0.935
BLR-03,2026,16,1,15,2,2.5,31.017,49.591,32.517,0.02739,0.01548,30.396,0.653,25.868,30.149,0.687
BLR-04,2026,16,1,15,1,2.5,16.706,31.537,37.354,0.03851,0.03135,25.699,0.723,26.58,33.547,0.48
BLR-05,2026,16,1,15,0,2.5,9.608,24.597,38.908,0.0759,0.07794,22.843,0.669,23.984,29.412,0.672
BLR-06,2026,16,1,15,1,2.5,16.279,40.782,32.965,0.02406,0.033,22.065,0.503,26.537,32.761,0.828
BLR-01,2026,17,1,16,2,2.5,22.144,33.866,37.246,0.02942,0.03382,27.113,0.688,27.857,32.559,0.823
BLR-02,2026,17,1,16,2,2.5,23.363,43.797,36.37,0.03273,0.02399,25.922,0.679,28.182,30.385,0.901
BLR-03,2026,17,1,16,2,2.5,22.598,43.669,27.281,0.03583,0.01521,29.115,0.712,27.237,31.568,0.716
BLR-04,2026,17,1,16,1,2.5,14.913,35.995,35.459,0.03213,0.03353,23.613,0.64,24.992,33.53,0.438
BLR-05,2026,17,1,16,0,2.5,14.969,30.624,25.781,0.01998,0.0162,22.823,0.659,26.883,36.141,0.369
BLR-06,2026,17,1,16,1,2.5,22.122,44.679,33.24,0.06504,0.1301,21.542,0.657,25.627,33.964,0.558
BLR-01,2026,18,1,17,2,2.5,22.866,39.465,35.742,0.03457,0.03988,29.3,0.695,28.432,34.784,0.51
BLR-02,2026,18,1,17,2,2.5,32.462,49.024,22.092,0.0268,0.03043,27.306,0.716,27.632,31.02,0.704
BLR-03,2026,18,1,17,2,2.5,28.999,44.276,30.855,0.03057,0.03434,30.026,0.726,30.077,32.729,1.016
BLR-04,2026,18,1,17,1,2.5,19.643,41.426,32.735,0.03908,0.03137,25.49,0.614,25.055,33.202,0.551
BLR-05,2026,18,1,17,0,2.5,14.94,28.457,37.804,0.01635,0.0285,26.139,0.623,25.877,34.982,0.648
BLR-06,2026,18,1,17,1,2.5,18.656,31.405,22.351,0.02491,0.03729,26.806,0.633,28.727,40.906,0.339
BLR-01,2026,19,2,1,2,2.5,40.948,53.377,41.126,0.09073,0.05597,29.029,0.573,28.374,32.315,1.322
BLR-02,2026,19,2,1,2,2.5,46.494,68.017,39.005,0.02634,0.03018,26.265,0.774,30.083,36.654,1.106
BLR-03,2026,19,2,1,2,2.5,37.079,54.349,39.966,0.04424,0.021,29.97,0.754,29.892,33.066,0.719
BLR-04,2026,19,2,1,1,2.5,38.075,55.413,28.989,0.02999,0.02013,24.903,0.505,25.176,29.647,0.712
BLR-05,2026,19,2,1,0,2.5,29.097,45.864,29.173,0.02129,0.01494,24.411,0.629,24.899,33.574,0.823
BLR-06,2026,19,2,1,1,2.5,45.026,68.512,29.625,0.02604,0.02596,25.377,0.647,26.64,38.173,1.189
BLR-01,2026,20,2,2,2,2.5,36.437,62.32,36.188,0.03332,0.01853,32.129,0.812,31.947,39.059,0.632
BLR-02,2026,20,2,2,2,2.5,49.341,66.299,39.717,0.03367,0.02614,24.059,0.911,34.286,40.628,1.027
BLR-03,2026,20,2,2,2,2.5,47.65,63.995,34.194,0.04344,0.00774,31.315,0.784,32.945,35.892,1.286
BLR-04,2026,20,2,2,1,2.5,42.165,61.544,36.345,0.02807,0.00097,24.699,0.545,27.962,31.228,0.747
BLR-05,2026,20,2,2,0,2.5,30.939,48.831,33.258,0.03027,0.0195,26.475,0.628,27.641,34.285,0.496
BLR-06,2026,20,2,2,1,2.5,51.67,68.473,35.647,0.0288,0.02642,24.093,0.729,30.838,42.43,1.409
BLR-01,2026,21,2,3,2,2.5,38.52,49.274,39.779,0.04407,0.01212,30.577,0.822,36.116,46.112,1.119
BLR-02,2026,21,2,3,2,2.5,38.595,65.084,33.742,0.02632,2e-05,25.034,0.934,34.393,39.391,0.901
BLR-03,2026,21,2,3,2,2.5,56.555,75.438,38.179,0.03419,0.0032,31.356,0.934,36.639,40.244,1.051
BLR-04,2026,21,2,3,1,2.5,37.61,63.616,41.055,0.02661,0.03258,22.643,0.612,29.718,31.788,0.561
BLR-05,2026,21,2,3,0,2.5,29.533,53.543,25.057,0.0313,0.00981,23.074,0.584,26.665,30.08,0.681
BLR-06,2026,21,2,3,1,2.5,39.944,60.595,34.963,0.02515,0.03207,24.608,0.874,35.348,46.278,0.803
BLR-01,2026,22,2,4,2,2.5,39.626,51.4,36.262,0.03226,0.02169,28.506,0.896,39.067,47.028,0.988
BLR-02,2026,22,2,4,2,2.5,29.318,40.511,35.656,0.04279,0.01256,21.346,0.934,34.806,38.592,0.998
BLR-03,2026,22,2,4,2,2.5,45.781,60.024,41.536,0.09359,0.11943,25.926,1.018,38.405,45.515,1.677
BLR-04,2026,22,2,4,1,2.5,40.885,57.668,38.688,0.02164,0.00332,22.525,0.643,30.828,33.639,0.777
BLR-05,2026,22,2,4,0,2.5,44.71,66.373,33.491,0.01504,0.03967,22.622,0.662,28.687,34.528,0.913
BLR-06,2026,22,2,4,1,2.5,40.616,60.912,32.178,0.03786,0.00162,23.553,0.935,32.752,41.262,0.588
BLR-01,2026,23,2,5,2,2.5,44.701,57.76,34.929,0.04487,0.01563,29.248,1.015,38.267,46.434,0.826
BLR-02,2026,23,2,5,2,2.5,42.528,63.439,38.554,0.03787,0.0104,21.864,1.008,35.566,39.632,0.77
BLR-03,2026,23,2,5,2,2.5,48.313,70.821,34.993,0.06986,0.1047,24.791,1.183,45.487,55.652,1.197
BLR-04,2026,23,2,5,1,2.5,36.057,50.389,38.153,0.0231,0.00595,24.705,0.699,32.071,35.595,0.864
BLR-05,2026,23,2,5,0,2.5,35.385,59.252,35.753,0.02659,0.02751,21.417,0.728,31.836,39.118,1.09
BLR-06,2026,23,2,5,1,2.5,30.438,57.312,31.207,0.02946,0.00839,24.228,0.997,35.815,42.277,0.902
BLR-01,2026,24,2,6,2,2.5,45.759,59.118,38.984,0.08841,0.11915,27.197,0.891,37.54,41.984,1.799
BLR-02,2026,24,2,6,2,2.5,37.719,57.917,44.768,0.02515,0.02799,23.534,0.924,34.713,39.264,1.053
BLR-03,2026,24,2,6,2,2.5,50.439,64.759,47.398,0.04414,0.02416,27.222,1.303,48.61,63.745,1.329
BLR-04,2026,24,2,6,1,2.5,35.412,52.126,25.749,0.02966,0.00011,24.955,0.737,32.499,36.889,0.972
BLR-05,2026,24,2,6,0,2.5,33.399,52.955,28.578,0.03487,0.03558,18.898,0.795,32.539,42.786,1.067
BLR-06,2026,24,2,6,1,2.5,28.819,48.667,35.726,0.03512,0.02155,25.288,0.925,34.134,40.871,0.993
BLR-01,2026,25,2,7,2,2.5,30.845,57.567,35.767,0.03718,0.03656,26.446,1.183,41.614,44.945,0.818
BLR-02,2026,25,2,7,2,2.5,42.027,56.157,34.806,0.03008,0.03618,23.437,0.93,32.024,36.997,1.083
BLR-03,2026,25,2,7,2,2.5,37.925,65.18,38.283,0.03047,0.0321,27.246,1.313,46.865,59.371,1.146
BLR-04,2026,25,2,7,1,2.5,40.374,55.885,27.906,0.02102,0.02401,25.451,0.793,31.278,36.243,0.7
BLR-05,2026,25,2,7,0,2.5,35.719,55.813,49.18,0.0259,0.01314,20.164,0.938,32.016,40.336,1.024
BLR-06,2026,25,2,7,1,2.5,41.138,64.628,36.376,0.03315,0.01033,23.324,0.822,32.653,37.093,0.856
BLR-01,2026,26,2,8,2,2.5,54.369,69.94,45.867,0.03597,0.02169,30.892,1.108,41.118,46.552,0.835
BLR-02,2026,26,2,8,2,2.5,43.684,67.983,48.56,0.06983,0.16464,26.069,0.976,34.003,40.646,1.182
BLR-03,2026,26,2,8,2,2.5,40.612,52.111,32.307,0.03206,0.03156,25.285,1.337,45.16,55.442,0.835
BLR-04,2026,26,2,8,1,2.5,26.472,50.269,22.856,0.02325,0.03968,23.086,0.828,31.087,35.637,0.631
BLR-05,2026,26,2,8,0,2.5,34.256,50.38,29.601,0.03014,0.01557,22.022,1.024,34.067,42.524,0.675
BLR-06,2026,26,2,8,1,2.5,31.284,54.744,27.918,0.03986,0.00268,23.353,0.835,33.023,37.879,0.685
BLR-01,2026,27,2,9,2,2.5,36.464,50.048,39.753,0.03406,0.00168,30.699,1.069,45.181,52.517,0.842
BLR-02,2026,27,2,9,2,2.5,33.135,60.587,38.518,0.0267,0.03448,26.931,1.022,40.827,51.182,0.888
BLR-03,2026,27,2,9,2,2.5,23.012,46.078,33.03,0.0375,0.01363,28.619,1.127,39.744,48.611,0.964
BLR-04,2026,27,2,9,1,2.5,34.8,45.788,44.716,0.03928,0.01201,23.769,0.792,30.755,36.803,0.933
BLR-05,2026,27,2,9,0,2.5,31.992,51.549,33.976,0.02117,0.003,21.283,0.964,32.809,40.092,0.737
BLR-06,2026,27,2,9,1,2.5,47.477,68.329,28.435,0.02725,0.03406,24.242,0.859,32.945,41.659,1.403
BLR-01,2026,28,3,1,2,2.5,75.527,89.694,53.106,0.04183,0.01106,24.515,1.073,43.233,53.853,1.093
BLR-02,2026,28,3,1,2,2.5,64.875,80.225,37.481,0.03095,0.02209,26.896,1.051,39.673,51.338,1.354
BLR-03,2026,28,3,1,2,2.5,70.402,81.339,40.133,0.04398,0.00275,24.625,1.069,35.157,40.462,1.318
BLR-04,2026,28,3,1,1,2.5,63.462,84.097,40.17,0.03588,0.02245,22.495,0.809,31.36,36.343,0.996
BLR-05,2026,28,3,1,0,2.5,63.247,77.179,38.894,0.01839,0.02833,22.949,0.876,32.471,39.23,1.096
BLR-06,2026,28,3,1,1,2.5,63.255,87.559,42.194,0.05392,0.08793,22.488,0.984,35.092,42.094,1.696
BLR-01,2026,29,3,2,2,2.5,66.38,92.773,45.075,0.02998,0.01151,23.199,0.897,42.793,52.854,1.446
BLR-02,2026,29,3,2,2,2.5,79.06,92.501,43.165,0.02756,0.01012,25.375,1.127,43.492,57.898,1.588
BLR-03,2026,29,3,2,2,2.5,93.605,100.0,52.507,0.03868,0.02925,23.579,1.066,37.003,42.392,1.504
BLR-04,2026,29,3,2,1,2.5,65.691,75.939,31.41,0.02413,0.00428,22.524,0.815,36.81,41.146,0.679
BLR-05,2026,29,3,2,0,2.5,56.53,78.776,42.038,0.01903,0.01774,19.364,0.883,35.592,41.086,1.448
BLR-06,2026,29,3,2,1,2.5,64.355,91.44,35.469,0.02504,0.0175,19.468,1.16,42.098,54.097,0.835
BLR-01,2026,30,3,3,2,2.5,68.996,80.983,41.426,0.03067,0.01149,23.154,1.054,45.384,55.067,1.319
BLR-02,2026,30,3,3,2,2.5,68.108,82.145,50.081,0.10996,0.12578,22.881,1.253,47.504,60.552,1.798
BLR-03,2026,30,3,3,2,2.5,69.383,97.14,38.773,0.03784,0.02207,22.875,1.155,44.286,50.136,1.502
BLR-04,2026,30,3,3,1,2.5,72.68,88.264,37.307,0.02126,0.01615,21.485,0.81,40.236,44.993,1.144
BLR-05,2026,30,3,3,0,2.5,77.4,100.0,41.001,0.03349,0.02298,20.234,0.989,36.097,39.294,1.383
BLR-06,2026,30,3,3,1,2.5,63.711,83.681,46.581,0.02003,0.02272,18.761,1.155,45.428,57.551,1.576
BLR-01,2026,31,3,4,2,2.5,75.681,97.0,38.374,0.04421,0.02679,19.884,1.175,46.389,52.717,1.656
BLR-02,2026,31,3,4,2,2.5,67.639,84.063,50.896,0.03565,0.03036,19.295,1.407,50.56,62.008,1.226
BLR-03,2026,31,3,4,2,2.5,76.454,100.0,41.606,0.03325,0.0082,22.189,1.322,48.639,53.872,0.967
BLR-04,2026,31,3,4,1,2.5,74.461,88.394,48.806,0.02513,0.00387,21.626,0.938,44.222,49.118,1.268
BLR-05,2026,31,3,4,0,2.5,66.081,92.705,38.678,0.01687,0.02447,18.358,1.166,40.838,44.421,0.789
BLR-06,2026,31,3,4,1,2.5,63.221,76.228,41.625,0.03457,0.03029,20.008,1.377,48.362,58.594,1.235
BLR-01,2026,32,3,5,2,2.5,78.743,92.871,47.055,0.025,0.02303,17.775,1.378,51.35,55.011,1.131
BLR-02,2026,32,3,5,2,2.5,71.825,92.116,28.383,0.02885,0.02669,19.548,1.492,55.357,64.888,1.384
BLR-03,2026,32,3,5,2,2.5,74.621,85.724,47.737,0.03737,0.01798,24.087,1.323,54.283,58.765,1.184
BLR-04,2026,32,3,5,1,2.5,68.793,86.566,32.97,0.03667,0.02752,20.992,1.022,47.426,54.431,1.345
BLR-05,2026,32,3,5,0,2.5,67.454,78.981,35.965,0.01646,0.0063,15.212,1.179,46.169,49.432,1.015
BLR-06,2026,32,3,5,1,2.5,65.187,84.742,31.1,0.03183,0.03604,21.384,1.336,49.658,62.036,1.495
BLR-01,2026,33,3,6,2,2.5,65.683,79.563,36.907,0.02844,0.01796,18.967,1.388,49.53,52.057,1.52
BLR-02,2026,33,3,6,2,2.5,76.407,89.94,35.383,0.04045,0.01182,18.231,1.499,56.111,64.51,1.197
BLR-03,2026,33,3,6,2,2.5,82.252,100.0,48.063,0.0362,0.03429,19.976,1.289,55.481,60.935,1.135
BLR-04,2026,33,3,6,1,2.5,73.232,97.613,56.937,0.08435,0.05419,21.718,1.109,48.098,55.752,1.778
BLR-05,2026,33,3,6,0,2.5,63.471,88.376,46.49,0.02481,0.00176,15.424,1.159,46.578,52.461,0.877
BLR-06,2026,33,3,6,1,2.5,71.883,89.481,46.086,0.0216,0.02535,19.911,1.285,46.167,54.166,0.872
BLR-01,2026,34,3,7,2,2.5,73.894,84.386,42.708,0.02548,0.0266,18.858,1.406,48.14,50.291,1.671
BLR-02,2026,34,3,7,2,2.5,70.862,84.289,40.95,0.02697,0.03812,18.684,1.401,54.948,60.711,1.62
BLR-03,2026,34,3,7,2,2.5,65.439,93.23,36.977,0.03844,0.01251,20.04,1.197,54.73,59.483,1.505
BLR-04,2026,34,3,7,1,2.5,64.744,86.771,39.758,0.02574,0.0216,16.617,1.384,53.122,65.622,1.597
BLR-05,2026,34,3,7,0,2.5,62.724,79.554,38.912,0.02369,0.00162,17.665,1.016,47.517,55.238,1.134
BLR-06,2026,34,3,7,1,2.5,64.907,81.414,44.808,0.0306,0.02064,16.607,1.294,45.993,51.479,1.379
BLR-01,2026,35,3,8,2,2.5,73.733,95.637,48.313,0.04143,0.01465,19.026,1.494,47.309,50.261,1.531
BLR-02,2026,35,3,8,2,2.5,76.871,94.255,45.283,0.03617,0.03424,15.888,1.357,48.373,50.361,1.478
BLR-03,2026,35,3,8,2,2.5,85.641,98.967,41.295,0.03036,0.00258,20.406,1.198,52.685,57.762,1.704
BLR-04,2026,35,3,8,1,2.5,61.082,71.172,37.596,0.02517,0.02502,17.21,1.497,52.669,66.211,1.09
BLR-05,2026,35,3,8,0,2.5,58.18,81.93,37.786,0.01628,0.02113,16.436,0.954,45.386,53.299,1.253
BLR-06,2026,35,3,8,1,2.5,66.972,87.257,44.787,0.03461,0.02678,15.442,1.245,46.416,52.238,1.545
BLR-01,2026,36,3,9,2,2.5,66.475,85.985,47.35,0.03119,0.00855,18.865,1.463,46.722,52.273,1.008
BLR-02,2026,36,3,9,2,2.5,78.927,95.311,44.423,0.04015,0.03001,16.914,1.42,48.321,53.198,1.561
BLR-03,2026,36,3,9,2,2.5,68.129,83.418,49.282,0.04323,0.03837,20.516,1.382,53.115,56.97,1.558
BLR-04,2026,36,3,9,1,2.5,66.017,90.682,48.312,0.03836,0.02021,17.294,1.453,50.844,63.729,1.559
BLR-05,2026,36,3,9,0,2.5,71.406,87.374,54.689,0.02431,0.0389,16.055,1.07,43.625,52.755,1.273
BLR-06,2026,36,3,9,1,2.5,78.99,93.288,47.016,0.02418,0.03666,15.786,1.323,47.741,52.467,1.265
BLR-01,2026,37,3,10,2,2.5,71.464,85.458,37.312,0.02704,0.00566,20.848,1.433,46.948,54.246,1.227
BLR-02,2026,37,3,10,2,2.5,65.122,78.697,39.833,0.03762,0.02373,17.689,1.464,50.29,53.63,1.39
BLR-03,2026,37,3,10,2,2.5,81.712,100.0,39.263,0.04336,0.03825,17.952,1.476,52.926,56.565,1.345
BLR-04,2026,37,3,10,1,2.5,61.132,78.462,42.208,0.03728,0.0221,17.134,1.506,49.442,61.941,1.624
BLR-05,2026,37,3,10,0,2.5,66.802,90.818,40.713,0.01756,0.00448,11.716,1.134,45.217,54.819,1.413
BLR-06,2026,37,3,10,1,2.5,66.629,81.734,36.93,0.02239,0.03916,15.523,1.265,48.774,53.936,1.26
BLR-01,2026,38,3,11,2,2.5,65.823,78.234,47.831,0.03122,0.00232,20.919,1.359,48.663,54.941,1.184
BLR-02,2026,38,3,11,2,2.5,68.837,85.983,42.03,0.04176,0.01909,14.905,1.512,49.703,53.872,1.422
BLR-03,2026,38,3,11,2,2.5,80.65,99.755,42.355,0.03403,0.00294,16.904,1.528,51.605,55.768,1.727
BLR-04,2026,38,3,11,1,2.5,71.125,90.479,39.533,0.03494,0.01629,18.147,1.468,44.281,52.845,1.141
BLR-05,2026,38,3,11,0,2.5,58.919,83.152,42.824,0.02887,0.00185,13.182,1.268,44.392,53.564,1.119
BLR-06,2026,38,3,11,1,2.5,74.408,93.772,60.209,0.06211,0.08328,15.991,1.362,47.954,55.603,1.834
BLR-01,2026,39,3,12,2,2.5,72.916,86.075,41.614,0.04295,0.00874,17.768,1.238,48.214,53.705,1.341
BLR-02,2026,39,3,12,2,2.5,61.414,79.055,42.274,0.04305,0.02245,11.673,1.463,50.07,55.271,1.115
BLR-03,2026,39,3,12,2,2.5,76.814,96.796,47.754,0.0447,0.03175,17.579,1.583,54.24,59.799,1.954
BLR-04,2026,39,3,12,1,2.5,67.384,84.718,35.675,0.0329,0.00848,16.728,1.353,44.41,51.808,1.374
BLR-05,2026,39,3,12,0,2.5,75.081,94.214,43.965,0.02662,0.03973,14.945,1.264,44.626,53.705,1.149
BLR-06,2026,39,3,12,1,2.5,63.592,88.124,41.981,0.03196,0.01611,11.704,1.476,51.322,62.796,1.427
BLR-01,2026,40,3,13,2,2.5,78.99,100.0,39.651,0.04019,0.02567,17.763,1.19,49.198,51.759,1.039
BLR-02,2026,40,3,13,2,2.5,69.672,93.776,42.334,0.03774,0.02317,12.547,1.372,47.58,51.817,1.299
BLR-03,2026,40,3,13,2,2.5,78.918,100.0,41.107,0.04407,0.03427,18.445,1.646,53.98,61.754,1.198
BLR-04,2026,40,3,13,1,2.5,69.979,87.717,34.431,0.03921,0.02256,19.137,1.425,45.474,53.162,1.37
BLR-05,2026,40,3,13,0,2.5,59.78,77.299,35.393,0.02784,0.03566,15.303,1.238,47.041,52.21,0.912
BLR-06,2026,40,3,13,1,2.5,63.826,85.752,38.253,0.033,0.03631,14.94,1.446,49.615,60.183,1.066
BLR-01,2026,41,3,14,2,2.5,75.057,85.112,46.457,0.10735,0.09046,19.946,1.198,50.175,51.703,1.753
BLR-02,2026,41,3,14,2,2.5,74.302,98.038,37.872,0.02793,0.02178,13.712,1.306,46.476,51.215,1.282
BLR-03,2026,41,3,14,2,2.5,63.71,77.61,33.441,0.04117,0.02247,21.385,1.556,54.782,64.765,1.031
BLR-04,2026,41,3,14,1,2.5,65.881,92.51,45.986,0.03687,0.00481,18.539,1.377,46.763,55.972,1.55
BLR-05,2026,41,3,14,0,2.5,66.804,92.986,38.319,0.03165,0.03419,16.627,1.148,45.833,48.246,1.314
BLR-06,2026,41,3,14,1,2.5,57.431,74.438,32.213,0.02234,0.03994,17.221,1.397,48.386,58.549,1.25
BLR-01,2026,42,3,15,2,2.5,64.474,89.294,36.115,0.04391,0.00102,18.882,1.329,54.091,59.625,1.231
BLR-02,2026,42,3,15,2,2.5,81.797,92.775,48.194,0.02854,0.01631,14.092,1.28,46.617,51.737,1.289
BLR-03,2026,42,3,15,2,2.5,79.016,92.985,50.014,0.02534,0.01119,18.208,1.478,53.462,64.274,1.538
BLR-04,2026,42,3,15,1,2.5,64.875,82.133,42.145,0.03343,0.03452,16.265,1.359,46.898,56.972,1.255
BLR-05,2026,42,3,15,0,2.5,62.244,88.855,31.576,0.03464,0.03692,11.582,1.123,49.065,53.117,1.413
BLR-06,2026,42,3,15,1,2.5,76.287,91.017,42.694,0.05354,0.09667,19.967,1.394,47.986,57.046,1.989
BLR-01,2026,43,3,16,2,2.5,78.247,96.657,41.744,0.03429,0.03709,20.48,1.341,54.474,62.547,1.293
BLR-02,2026,43,3,16,2,2.5,76.037,89.976,52.153,0.08048,0.13114,12.802,1.246,47.756,51.907,1.716
BLR-03,2026,43,3,16,2,2.5,61.039,80.852,44.159,0.03685,0.01228,17.963,1.43,52.538,60.834,1.23
BLR-04,2026,43,3,16,1,2.5,67.514,92.229,42.592,0.0257,0.01725,18.259,1.387,46.95,56.269,0.924
BLR-05,2026,43,3,16,0,2.5,50.564,76.855,34.931,0.02499,0.02964,7.881,1.197,48.955,54.763,1.282
BLR-06,2026,43,3,16,1,2.5,77.172,97.774,35.619,0.02205,0.03309,19.62,1.433,48.758,55.337,1.375
BLR-01,2026,44,3,17,2,2.5,72.324,95.486,36.796,0.02968,0.02426,16.39,1.329,56.864,67.291,1.185
BLR-02,2026,44,3,17,2,2.5,75.166,97.434,40.29,0.02558,0.01274,14.802,1.397,54.616,61.998,1.36
BLR-03,2026,44,3,17,2,2.5,64.882,82.598,38.103,0.04489,0.02723,15.001,1.249,50.219,58.068,1.613
BLR-04,2026,44,3,17,1,2.5,59.363,72.0,44.403,0.0273,0.0317,20.075,1.275,48.0,56.414,1.399
BLR-05,2026,44,3,17,0,2.5,60.318,73.184,36.608,0.02857,0.03969,9.53,1.23,45.38,55.592,1.618
BLR-06,2026,44,3,17,1,2.5,65.634,78.34,36.714,0.03303,0.00291,19.252,1.42,51.636,59.707,1.132
BLR-01,2026,45,4,2,2,2.5,27.238,37.948,35.436,0.04045,0.02363,17.827,1.365,57.405,68.763,0.711
BLR-02,2026,45,4,2,2,2.5,38.505,64.564,35.614,0.03162,0.00151,19.626,1.412,55.908,64.104,0.632
BLR-03,2026,45,4,2,2,2.5,43.003,65.448,35.18,0.03084,0.02029,19.934,1.353,48.76,53.418,1.313
BLR-04,2026,45,4,2,1,2.5,24.051,39.156,26.827,0.03091,0.01807,16.533,1.282,46.347,54.704,0.547
BLR-05,2026,45,4,2,0,2.5,23.654,49.767,33.715,0.02281,0.01607,13.211,1.407,44.657,55.93,0.714
BLR-06,2026,45,4,2,1,2.5,28.373,55.716,41.77,0.03256,0.00254,21.781,1.437,51.32,58.486,0.822
BLR-01,2026,46,4,3,2,2.5,25.492,44.597,24.346,0.02808,0.02874,19.965,1.105,49.259,57.26,0.648
BLR-02,2026,46,4,3,2,2.5,36.863,59.131,29.554,0.03787,3e-05,18.876,1.249,52.33,61.78,1.153
BLR-03,2026,46,4,3,2,2.5,28.763,52.363,25.277,0.03955,0.01561,19.467,1.423,46.732,50.024,0.933
BLR-04,2026,46,4,3,1,2.5,33.016,56.453,31.715,0.02537,0.0341,18.575,1.031,41.466,49.341,0.921
BLR-05,2026,46,4,3,0,2.5,29.813,43.155,27.526,0.03403,0.00986,13.317,1.257,39.028,48.684,0.436
BLR-06,2026,46,4,3,1,2.5,32.478,52.309,45.677,0.03145,0.03606,22.872,1.329,48.665,55.649,1.267
BLR-01,2026,47,4,4,2,2.5,38.941,61.944,42.94,0.02856,0.03729,22.444,0.959,43.345,50.056,0.957
BLR-02,2026,47,4,4,2,2.5,36.637,52.817,43.125,0.03873,0.02432,22.991,1.215,46.417,56.749,0.911
BLR-03,2026,47,4,4,2,2.5,34.068,55.693,36.301,0.04413,0.02076,22.658,1.272,41.923,47.627,0.962
BLR-04,2026,47,4,4,1,2.5,25.238,39.274,24.035,0.03256,0.00777,21.19,0.948,38.742,46.6,0.664
BLR-05,2026,47,4,4,0,2.5,31.207,49.924,36.894,0.02543,0.00188,13.98,1.012,33.749,41.669,0.817
BLR-06,2026,47,4,4,1,2.5,31.274,47.128,37.422,0.02654,0.01815,21.563,1.149,41.438,47.214,0.602
BLR-01,2026,48,4,5,2,2.5,37.808,63.034,29.817,0.02976,0.02098,18.816,0.875,36.361,42.817,1.064
BLR-02,2026,48,4,5,2,2.5,40.29,61.869,30.477,0.04401,0.00436,22.835,1.014,39.268,46.276,1.136
BLR-03,2026,48,4,5,2,2.5,37.899,58.55,33.877,0.0262,0.01892,22.344,1.205,39.366,46.378,0.929
BLR-04,2026,48,4,5,1,2.5,34.114,59.53,28.533,0.02326,0.01393,22.003,0.883,33.476,39.874,0.449
BLR-05,2026,48,4,5,0,2.5,30.961,54.873,35.175,0.03085,0.02026,13.132,0.896,30.177,35.713,0.941
