event_id,zone_id,season,start_hour,day_of_week,early_rain_mean,early_outage_ratio,early_traffic_mean,early_aqi_mean,peak_zdi_first_hour,zdi_rise_rate_first_hour,event_flags_active_count_first_hour,affected_hours,avg_hours_fraction
SYN-BLR-05-2023-0000665-74aa6b,BLR-05,pre_monsoon,17,0,32.4897,0.054727,41.6122,18.7917,30.0037,5.716157,0,4.0104,0.401039
SYN-BLR-01-2022-0002365-48b1b7,BLR-01,dry,14,5,31.1143,0.118286,27.1782,28.5378,49.4811,9.17387,2,3.2961,0.329608
SYN-BLR-06-2023-0000888-6a499c,BLR-06,monsoon,9,4,78.385,0.057474,36.4199,16.8256,36.487,8.803425,0,6.7565,0.675651
SYN-BLR-02-2022-0002168-a94222,BLR-02,monsoon,17,0,84.3771,0.120873,34.1666,18.4294,53.9221,11.298694,0,6.9613,0.696134
SYN-BLR-02-2023-0000692-036b2f,BLR-02,pre_monsoon,14,5,64.5096,0.07373,42.6955,20.9448,65.3316,11.53724,2,6.5629,0.656288
SYN-BLR-05-2025-0001745-ca3ec7,BLR-05,dry,19,4,18.7864,0.099098,28.7325,30.1035,20.7439,1.000668,0,1.733,0.173299
SYN-BLR-06-2024-0001566-c92a8a,BLR-06,dry,18,6,33.8185,0.441961,41.8792,29.3625,37.8884,16.441148,0,1.7114,0.17114
SYN-BLR-04-2023-0000172-b9b53a,BLR-04,post_monsoon,10,2,38.6803,0.065793,34.3665,20.3018,21.7448,8.439643,0,3.6457,0.364567
SYN-BLR-05-2025-0000617-0061fb,BLR-05,post_monsoon,17,0,35.939,0.040842,38.2636,21.0283,25.9262,11.128409,0,3.8051,0.380507
SYN-BLR-03-2024-0002655-29f8cb,BLR-03,monsoon,8,4,77.9805,0.063459,41.6957,18.2018,36.2555,15.132686,0,6.4387,0.643867
SYN-BLR-03-2023-0001725-51a8c6,BLR-03,pre_monsoon,17,5,52.568,0.083981,28.054,20.7194,32.8018,9.328121,0,5.0417,0.504169
SYN-BLR-04-2024-0001948-3ce81d,BLR-04,monsoon,18,0,67.1049,0.049632,35.8675,23.9772,38.969,9.414466,0,6.5445,0.654451
SYN-BLR-05-2022-0001205-caa384,BLR-05,monsoon,9,1,69.6203,0.073897,52.6261,13.7043,46.2521,7.860465,0,6.302,0.630199
SYN-BLR-05-2022-0002201-c6adae,BLR-05,pre_monsoon,7,0,41.5854,0.051485,45.6807,16.5651,27.6768,10.935536,0,3.8809,0.388089
SYN-BLR-04-2023-0001486-43e6fe,BLR-04,monsoon,23,6,84.3794,0.073495,37.9846,21.4347,61.5782,10.328035,0,6.9193,0.691931
SYN-BLR-03-2022-0001803-1739b4,BLR-03,dry,15,5,33.8825,0.107867,28.8309,26.609,30.9177,7.672772,0,2.6154,0.261543
SYN-BLR-02-2025-0000938-999b77,BLR-02,pre_monsoon,17,6,51.9174,0.089636,42.1745,20.7309,43.1023,10.44658,0,4.1133,0.411327
SYN-BLR-03-2025-0002331-fa6974,BLR-03,pre_monsoon,13,3,55.5094,0.127561,46.5213,24.7123,40.9174,9.834812,0,4.8249,0.482488
SYN-BLR-06-2022-0002814-d3aeb0,BLR-06,monsoon,4,1,69.9166,0.069072,35.7994,17.5703,40.0535,9.0102,0,5.6645,0.566454
SYN-BLR-06-2026-0002268-0ba5e8,BLR-06,monsoon,14,0,67.9029,0.047231,45.7101,12.6509,74.843,12.297184,4,8.1973,0.819725
SYN-BLR-06-2023-0002058-937041,BLR-06,pre_monsoon,0,0,49.7113,0.062013,28.118,22.2548,25.9623,8.500693,0,3.9261,0.392612
SYN-BLR-02-2022-0001316-110bac,BLR-02,monsoon,22,6,80.2676,0.07187,45.0901,16.7738,43.2755,9.981744,0,6.5521,0.655208
SYN-BLR-01-2026-0002317-e6f021,BLR-01,dry,19,0,34.6287,0.083167,35.0865,28.8819,19.3042,7.283415,0,2.7585,0.27585
SYN-BLR-03-2023-0000759-8d2fca,BLR-03,dry,17,4,20.7469,0.102403,30.0412,34.3816,19.5829,6.697643,0,2.0726,0.207256
SYN-BLR-04-2025-0000946-02305d,BLR-04,dry,14,5,19.7257,0.102407,37.8353,29.6536,28.6171,9.124032,0,1.9797,0.197972
SYN-BLR-05-2024-0000623-72b518,BLR-05,post_monsoon,9,4,18.1298,0.052867,30.7557,24.6306,16.103,4.289934,0,2.3818,0.238182
SYN-BLR-02-2026-0002966-78dbcd,BLR-02,dry,16,0,31.5827,0.070136,25.4733,34.043,26.8403,10.952402,0,2.8885,0.288848
SYN-BLR-02-2022-0000776-f1c3a8,BLR-02,dry,12,2,28.4988,0.120234,40.4921,32.5813,24.6596,8.057427,0,2.6435,0.264353
SYN-BLR-06-2026-0002334-745838,BLR-06,dry,18,6,30.965,0.039597,27.1956,28.0945,21.8456,8.263755,0,3.5815,0.35815
SYN-BLR-05-2023-0000701-69230a,BLR-05,monsoon,19,4,72.9164,0.052915,53.5546,10.3594,44.4848,9.296868,0,6.7337,0.673371
SYN-BLR-06-2026-0000762-063ff7,BLR-06,pre_monsoon,17,0,49.569,0.061234,30.1736,17.2496,23.1752,10.578612,0,4.5941,0.459409
SYN-BLR-06-2024-0002952-ad1e3e,BLR-06,pre_monsoon,21,1,29.666,0.476114,50.2833,26.3293,39.2323,17.445962,0,1.4611,0.14611
SYN-BLR-06-2026-0000804-fcbce9,BLR-06,post_monsoon,5,2,31.1789,0.272154,28.1915,19.4863,32.042,9.214646,0,2.0568,0.205676
SYN-BLR-02-2022-0002762-a07918,BLR-02,pre_monsoon,10,4,38.4299,0.39549,55.6582,26.3598,44.136,12.874789,0,3.4828,0.348279
SYN-BLR-03-2024-0000003-1c3c2b,BLR-03,dry,11,5,25.0639,0.052476,35.8514,29.5009,19.2948,6.668125,0,3.0982,0.309819
SYN-BLR-05-2025-0000167-685e65,BLR-05,dry,0,1,22.744,0.08775,39.2978,20.5732,53.976,10.878935,3,3.0687,0.306875
SYN-BLR-02-2025-0002468-0128cd,BLR-02,dry,4,1,28.7636,0.095304,33.1575,35.6896,19.0923,9.077682,0,2.5642,0.256419
SYN-BLR-02-2023-0002246-51b3c3,BLR-02,dry,10,1,28.7112,0.103948,24.3504,30.6257,20.0643,8.960268,1,3.2022,0.32022
SYN-BLR-06-2023-0000558-626dbd,BLR-06,monsoon,20,1,71.8315,0.099984,30.0674,15.7861,68.9968,14.543911,3,7.4227,0.742275
SYN-BLR-04-2026-0002674-9ad2e8,BLR-04,pre_monsoon,20,6,64.9678,0.044511,34.8284,25.7088,58.7117,10.822938,2,6.0969,0.609692
SYN-BLR-01-2023-0001783-505ce2,BLR-01,dry,12,3,20.326,0.079399,25.4863,33.0478,18.3698,11.904295,0,2.5474,0.254742
SYN-BLR-02-2025-0002228-3aa61f,BLR-02,dry,13,2,29.635,0.111508,28.232,25.7228,58.4727,11.400864,3,4.0454,0.404539
SYN-BLR-01-2023-0002887-1bcda4,BLR-01,post_monsoon,13,4,36.4722,0.098896,34.4817,21.7853,28.4997,4.236046,0,3.7037,0.370369
SYN-BLR-04-2024-0000682-2f1704,BLR-04,pre_monsoon,20,6,52.5144,0.115244,26.8662,22.7934,37.3677,8.052096,0,3.666,0.3666
SYN-BLR-05-2025-0001475-966c88,BLR-05,pre_monsoon,7,0,40.3569,0.076655,40.0376,20.7017,31.6345,9.736047,0,3.9267,0.392674
SYN-BLR-06-2024-0002922-2c48f2,BLR-06,post_monsoon,0,3,37.9627,0.108711,37.585,20.3027,26.9614,10.206564,0,2.803,0.280296
SYN-BLR-02-2024-0000020-9e2de4,BLR-02,dry,12,1,26.6085,0.109149,28.4904,33.9827,26.0219,8.706501,0,2.6123,0.261231
SYN-BLR-05-2025-0001631-1e7bc2,BLR-05,monsoon,5,4,59.4974,0.052433,35.0147,14.693,34.3556,6.716912,0,5.5635,0.556352
SYN-BLR-03-2024-0002565-172d0c,BLR-03,pre_monsoon,12,6,58.0719,0.124761,41.5151,23.649,41.3759,11.117037,0,4.8936,0.489359
SYN-BLR-02-2023-0001406-a4a620,BLR-02,dry,11,5,26.6402,0.100705,37.9904,29.7137,18.9161,7.261571,0,2.2433,0.224328
SYN-BLR-05-2023-0000941-77e0be,BLR-05,dry,11,4,13.3646,0.039765,14.3223,24.2486,7.3199,6.375457,0,2.1938,0.219382
SYN-BLR-04-2022-0001492-f631d1,BLR-04,monsoon,17,1,65.0579,0.410065,44.8323,21.0185,51.5814,14.944154,0,4.6622,0.46622
SYN-BLR-06-2022-0002592-e327da,BLR-06,post_monsoon,7,6,39.0458,0.412411,46.9246,19.9942,41.3094,15.397978,0,2.7781,0.277807
SYN-BLR-01-2023-0001651-ae5715,BLR-01,pre_monsoon,12,5,64.333,0.066907,33.8038,22.3397,37.8519,8.29314,0,5.3704,0.53704
SYN-BLR-02-2026-0000836-3cd572,BLR-02,monsoon,16,0,93.0659,0.093845,31.0299,21.4834,53.4431,12.228419,0,7.5807,0.758071
SYN-BLR-03-2023-0001269-025e32,BLR-03,monsoon,2,6,89.2861,0.062577,36.3023,22.0546,58.6942,10.842996,0,7.2154,0.721536
SYN-BLR-01-2025-0002287-f39ee5,BLR-01,pre_monsoon,18,1,58.8835,0.072854,36.6347,26.9966,37.9603,7.213649,0,5.2479,0.524787
SYN-BLR-04-2026-0000880-f3556e,BLR-04,pre_monsoon,10,0,47.4019,0.109491,26.0888,24.2141,31.368,10.035544,0,3.847,0.384697
SYN-BLR-03-2026-0000849-bda250,BLR-03,monsoon,16,4,85.5471,0.40139,60.9066,16.6675,54.311,19.572386,0,6.9528,0.695278
SYN-BLR-06-2026-0002340-f71869,BLR-06,dry,16,6,25.6328,0.105397,29.1688,29.9632,43.515,13.757026,2,3.201,0.320105
SYN-BLR-04-2026-0002062-78a50c,BLR-04,dry,16,0,19.5702,0.0977,26.1032,26.7725,30.5036,6.860557,0,2.1599,0.21599
SYN-BLR-03-2026-0002337-ce899f,BLR-03,dry,17,1,28.362,0.108049,24.8541,33.3233,22.9667,4.51793,0,2.7019,0.270188
SYN-BLR-04-2023-0002398-e2d915,BLR-04,pre_monsoon,14,5,59.9442,0.053623,48.701,18.6814,36.9341,8.401909,0,5.2872,0.528721
SYN-BLR-06-2026-0002700-8be818,BLR-06,dry,13,6,19.7703,0.350996,48.2603,29.4642,27.91,16.388227,0,1.5912,0.159124
SYN-BLR-06-2025-0000216-a2910f,BLR-06,post_monsoon,17,5,35.1915,0.307949,49.2672,21.2437,29.5973,9.929781,0,3.0329,0.303292
SYN-BLR-01-2025-0002761-97b175,BLR-01,monsoon,7,2,92.8842,0.060507,33.2245,17.6991,83.9825,16.605359,3,8.8223,0.882231
SYN-BLR-02-2023-0000728-865a29,BLR-02,dry,18,6,4.1311,0.058927,27.5759,32.2691,9.4216,7.068436,0,1.7367,0.173667
SYN-BLR-05-2022-0000977-df2f47,BLR-05,post_monsoon,19,4,33.4549,0.491722,51.2298,18.0828,72.0589,23.138184,3,2.8635,0.286354
SYN-BLR-03-2026-0000039-76df4c,BLR-03,dry,9,3,28.1024,0.103331,34.3749,29.5141,23.0128,8.357873,0,2.6496,0.264957
SYN-BLR-04-2026-0000268-4c5335,BLR-04,monsoon,11,5,88.6994,0.114876,47.0498,21.0999,56.2613,14.254898,0,7.567,0.7567
SYN-BLR-01-2026-0002617-695efe,BLR-01,dry,17,2,21.9126,0.588925,58.3112,28.3355,39.5242,18.352566,0,1.3669,0.136694
SYN-BLR-02-2025-0000890-56f2b5,BLR-02,dry,23,2,27.4521,0.368942,44.2829,27.8696,34.2874,12.982815,0,1.6547,0.165474
SYN-BLR-03-2022-0001089-909e87,BLR-03,dry,11,5,17.1243,0.59589,52.4164,31.1282,36.6572,16.106762,0,0.589,0.058904
SYN-BLR-06-2022-0001338-a4f624,BLR-06,post_monsoon,15,6,33.6184,0.1014,37.9914,24.138,14.0705,5.836612,0,3.5622,0.356223
SYN-BLR-04-2023-0000184-9941b7,BLR-04,dry,16,1,12.9858,0.072966,36.6037,28.244,13.7936,6.335448,0,1.3997,0.139969
SYN-BLR-03-2022-0000393-e504ef,BLR-03,monsoon,7,2,76.7588,0.073829,47.9294,16.5997,74.42,17.891828,3,7.8684,0.786839
SYN-BLR-03-2026-0000063-0f2e3b,BLR-03,pre_monsoon,0,2,51.571,0.101795,24.6705,27.162,33.0707,7.188565,0,3.5837,0.358374
SYN-BLR-05-2022-0001619-441abf,BLR-05,dry,13,6,19.7107,0.102655,36.1952,28.8915,20.9195,8.036869,0,2.301,0.230096
SYN-BLR-05-2022-0002255-37a266,BLR-05,monsoon,18,1,60.7984,0.07416,43.3491,12.4405,57.3782,12.292001,3,7.4475,0.744746
SYN-BLR-03-2024-0002199-693b2e,BLR-03,monsoon,11,3,77.0375,0.117702,45.2365,20.9596,51.2853,8.675383,0,6.8627,0.686274
SYN-BLR-03-2023-0001983-71519b,BLR-03,pre_monsoon,14,3,51.4927,0.090456,28.4577,26.4707,38.2138,13.189756,0,4.5977,0.45977
SYN-BLR-02-2025-0000716-d5f5d9,BLR-02,post_monsoon,19,6,48.0559,0.257974,49.4536,28.1301,26.6991,12.326604,0,3.4593,0.345926
SYN-BLR-02-2025-0000320-019ee5,BLR-02,dry,11,4,32.0595,0.117962,24.6254,28.6982,25.9671,8.372722,0,3.2316,0.323163
SYN-BLR-06-2025-0001110-bf2f54,BLR-06,monsoon,8,2,76.0837,0.074711,43.1995,16.6499,46.6049,11.246397,0,6.6641,0.666413
SYN-BLR-01-2022-0002377-def0d6,BLR-01,post_monsoon,11,5,50.5048,0.071538,25.7239,22.5869,28.2904,3.950445,0,4.3266,0.432658
SYN-BLR-02-2025-0002960-ace334,BLR-02,monsoon,16,5,91.1891,0.087505,34.6866,19.6597,74.0124,13.219877,2,8.1486,0.814856
SYN-BLR-03-2024-0002613-d058a6,BLR-03,post_monsoon,22,3,40.5665,0.410157,57.5615,26.921,48.0595,18.054004,0,2.6417,0.264168
SYN-BLR-01-2022-0000121-5dc510,BLR-01,pre_monsoon,15,5,30.2404,0.558486,58.6393,27.7689,37.5891,18.607842,0,2.3205,0.232047
SYN-BLR-01-2025-0001807-877dab,BLR-01,dry,18,6,20.1425,0.069404,34.569,33.6166,15.3572,7.34994,0,2.8817,0.288168
SYN-BLR-06-2022-0001326-4e4d60,BLR-06,dry,14,3,16.0932,0.104095,25.8373,29.0917,16.1586,10.015969,0,2.2146,0.221457
SYN-BLR-06-2026-0000012-454ed9,BLR-06,monsoon,22,2,88.8626,0.094036,39.1537,12.8943,46.3715,12.281721,0,7.3281,0.732805
SYN-BLR-03-2025-0001947-2978f7,BLR-03,dry,14,5,23.2483,0.105673,26.9115,30.988,22.9415,7.188206,0,1.9058,0.190579
SYN-BLR-02-2025-0001082-2608f7,BLR-02,monsoon,9,6,77.4749,0.073023,49.8165,18.5133,46.276,9.021351,0,7.2254,0.722544
SYN-BLR-02-2025-0000848-239e79,BLR-02,monsoon,14,0,74.7646,0.051152,48.3097,20.4143,44.1843,8.038508,0,6.8769,0.687687
SYN-BLR-03-2026-0002955-ffd8b9,BLR-03,pre_monsoon,9,2,65.0048,0.072136,37.2469,24.7108,87.5283,12.451087,4,7.0417,0.704165
SYN-BLR-02-2024-0001364-06b15b,BLR-02,dry,15,5,36.7776,0.050353,29.7398,32.1995,26.7949,6.590682,0,3.5838,0.358376
SYN-BLR-01-2026-0000469-63b01f,BLR-01,monsoon,13,4,84.1223,0.049822,40.252,20.2674,49.7158,9.888147,0,7.7711,0.777114
SYN-BLR-03-2024-0001749-0abf87,BLR-03,dry,15,6,18.5642,0.081522,35.2024,30.9433,19.4562,8.559112,0,1.8524,0.185235
SYN-BLR-02-2026-0002882-c8667f,BLR-02,dry,21,3,33.8683,0.12845,35.0415,35.5815,36.0086,12.530151,0,2.5717,0.257168
SYN-BLR-01-2026-0000727-0646ae,BLR-01,dry,9,4,17.4858,0.113594,28.1068,29.1412,9.9936,5.073386,0,2.1719,0.217195
SYN-BLR-01-2022-0002383-3ec7c9,BLR-01,dry,13,4,18.7694,0.079048,34.1509,32.2389,22.6102,7.492357,0,2.4864,0.248639
SYN-BLR-03-2022-0000153-ad61bc,BLR-03,dry,16,2,15.0337,0.068253,18.9219,34.6731,17.7205,7.355024,0,1.6758,0.16758
SYN-BLR-06-2022-0001362-a49487,BLR-06,post_monsoon,10,4,50.4401,0.371878,50.6882,19.6611,44.6444,15.102764,0,4.2601,0.426011
SYN-BLR-01-2024-0002419-efb727,BLR-01,monsoon,6,4,87.347,0.062569,52.5299,23.5735,59.2711,7.485087,0,7.1831,0.718307
SYN-BLR-02-2024-0001010-2fcd01,BLR-02,dry,14,1,42.024,0.388139,53.1894,30.4074,41.945,15.023473,0,2.9202,0.292017
SYN-BLR-05-2023-0001571-2b99d6,BLR-05,monsoon,0,4,91.074,0.036485,47.2881,13.1764,57.8527,9.405307,0,7.0883,0.708828
SYN-BLR-01-2024-0000289-058627,BLR-01,post_monsoon,10,3,47.3182,0.110865,39.0614,18.8785,34.11,8.223222,0,4.6282,0.462824
SYN-BLR-03-2023-0002103-4d45de,BLR-03,monsoon,10,3,97.8038,0.110133,44.206,16.5566,53.4403,7.442726,0,8.1156,0.811559
SYN-BLR-04-2024-0001468-7bc4d9,BLR-04,monsoon,20,1,82.4957,0.108061,49.8403,24.2952,59.0499,11.200914,0,6.9134,0.691344
SYN-BLR-04-2025-0001780-e7f91d,BLR-04,monsoon,14,3,77.6832,0.075226,40.6876,14.0645,38.5232,10.333561,0,6.9182,0.691816
SYN-BLR-01-2022-0000013-d38e47,BLR-01,pre_monsoon,15,2,54.7471,0.469886,59.8981,25.8595,50.8633,21.380439,0,4.3618,0.436179
SYN-BLR-06-2023-0000570-a20144,BLR-06,dry,6,0,15.2064,0.065619,25.4365,25.261,11.8496,4.951221,0,1.6138,0.161376
SYN-BLR-05-2024-0001133-5df7b6,BLR-05,post_monsoon,19,1,28.3845,0.045148,32.5217,17.1589,18.7454,6.549092,0,2.8245,0.282448
SYN-BLR-01-2025-0000415-27d9db,BLR-01,monsoon,11,4,74.7197,0.451215,48.2187,19.547,61.6306,17.10247,0,5.7416,0.574161
SYN-BLR-05-2023-0002579-7d34ab,BLR-05,pre_monsoon,17,5,36.8687,0.054461,39.8856,19.3893,22.7328,4.882177,0,4.0162,0.401618
SYN-BLR-05-2022-0000539-78e08f,BLR-05,dry,16,1,23.0636,0.061252,35.0647,31.3967,26.1517,6.113822,0,2.2748,0.227484
SYN-BLR-03-2025-0002205-e285ad,BLR-03,dry,16,5,29.456,0.103199,39.9925,30.6788,31.7097,8.903245,0,2.9048,0.290479
SYN-BLR-01-2023-0000361-315fb1,BLR-01,monsoon,8,4,73.2445,0.128766,48.5483,16.791,43.1731,10.268966,0,6.0177,0.601765
SYN-BLR-05-2025-0002981-f68497,BLR-05,dry,12,0,0.1957,0.056653,32.6253,26.8165,11.9739,5.393702,1,2.0396,0.203956
SYN-BLR-06-2022-0001872-909bf8,BLR-06,monsoon,18,6,73.8096,0.085441,46.2485,18.3926,40.108,11.130288,0,6.4948,0.649477
SYN-BLR-02-2023-0002666-2ca84b,BLR-02,post_monsoon,12,3,29.024,0.093643,27.8689,23.3786,15.9666,3.421857,0,2.9431,0.294307
SYN-BLR-04-2023-0001816-25d498,BLR-04,monsoon,2,5,84.429,0.094421,44.8927,13.6924,56.2548,6.922999,0,6.2037,0.62037
SYN-BLR-04-2026-0002182-4165ea,BLR-04,monsoon,20,0,61.0177,0.094461,40.4574,17.192,41.8591,9.69321,0,5.563,0.556303
SYN-BLR-04-2022-0001390-df88b8,BLR-04,monsoon,12,6,77.8894,0.102106,33.14,16.5274,45.2316,13.463276,0,6.8419,0.684192
SYN-BLR-04-2026-0001966-3e3e60,BLR-04,post_monsoon,10,0,35.3205,0.081264,30.3974,17.1899,26.5907,6.553671,0,3.4901,0.349012
SYN-BLR-02-2023-0000554-426dd2,BLR-02,pre_monsoon,22,6,56.1097,0.121919,31.0681,24.8719,32.789,9.514442,0,5.1115,0.511145
SYN-BLR-02-2023-0001352-69d78b,BLR-02,monsoon,18,0,78.5862,0.261279,42.2266,21.1109,46.7017,15.026224,0,6.348,0.634804
SYN-BLR-02-2024-0000770-9cd9e2,BLR-02,dry,15,6,41.8963,0.080938,22.2532,35.3485,31.5464,8.953195,0,3.3336,0.333364
SYN-BLR-06-2025-0002172-1ecbd6,BLR-06,pre_monsoon,18,4,35.8814,0.089316,36.1634,24.2247,22.3227,6.370896,0,4.2232,0.422319
SYN-BLR-01-2025-0001447-bec2a9,BLR-01,monsoon,11,6,90.0752,0.054224,53.5187,18.2372,42.6952,10.971907,0,7.5612,0.756118
SYN-BLR-04-2023-0001216-a0dcb3,BLR-04,pre_monsoon,5,5,44.7755,0.087028,48.0513,24.2261,61.1448,14.955345,3,5.5963,0.559635
SYN-BLR-02-2022-0000236-fa472d,BLR-02,monsoon,6,6,84.0851,0.0702,34.5843,17.1334,47.4314,8.208035,0,7.126,0.712603
SYN-BLR-05-2026-0001637-3c2ef7,BLR-05,monsoon,6,5,77.179,0.104075,35.3906,18.5981,49.5401,11.33346,0,6.8413,0.684134
SYN-BLR-01-2023-0002953-2061b8,BLR-01,monsoon,6,0,94.0279,0.088449,41.1072,17.7052,52.8516,7.063702,0,7.395,0.739499
SYN-BLR-05-2023-0002807-c0125e,BLR-05,monsoon,19,2,61.5263,0.041545,48.7768,16.2933,38.0672,8.705051,0,5.9055,0.590549
SYN-BLR-05-2023-0001997-8d4ab7,BLR-05,monsoon,20,3,70.4827,0.087217,40.6402,16.9581,47.3476,8.360931,0,6.2171,0.621711
SYN-BLR-05-2025-0001247-9d4802,BLR-05,dry,14,1,15.4394,0.516557,48.4524,26.9954,45.1609,16.552611,0,0.25,0.025
SYN-BLR-02-2026-0001340-3000a2,BLR-02,monsoon,1,3,88.6485,0.111269,44.277,15.4556,52.8627,12.825014,0,6.614,0.661403
SYN-BLR-05-2026-0000515-2ece75,BLR-05,dry,16,3,23.0245,0.095833,25.1549,22.1818,21.8067,7.639148,0,1.9224,0.192241
SYN-BLR-05-2026-0002387-0b5bd9,BLR-05,dry,13,6,18.1574,0.390777,42.5963,24.1565,32.5046,14.804575,0,1.6624,0.166243
SYN-BLR-04-2022-0002806-6fe5c1,BLR-04,dry,8,0,28.8719,0.063204,29.4979,31.6458,19.0204,6.072296,0,2.6433,0.264335
SYN-BLR-04-2026-0002884-0411e5,BLR-04,dry,14,0,14.6932,0.571606,45.8801,25.4356,34.5909,16.907285,0,0.9511,0.095107
SYN-BLR-05-2023-0002747-a5706c,BLR-05,dry,13,2,20.5041,0.030468,21.6142,24.5605,13.4578,0.845683,0,2.6174,0.261743
SYN-BLR-02-2025-0002720-1e5972,BLR-02,pre_monsoon,3,1,57.1686,0.088969,33.202,21.1744,35.3043,7.596708,0,4.7885,0.478848
SYN-BLR-01-2024-0001501-872ed2,BLR-01,monsoon,10,1,87.7106,0.053867,36.9631,17.3059,50.8276,8.732404,0,7.5612,0.756122
SYN-BLR-05-2024-0000395-0dd161,BLR-05,dry,18,4,14.249,0.325299,37.5237,20.9412,25.2473,11.175552,0,1.3404,0.134043
SYN-BLR-05-2024-0001235-c75275,BLR-05,monsoon,20,5,79.2355,0.47402,59.3864,15.5283,59.7207,17.753191,0,5.6887,0.568874
SYN-BLR-02-2026-0001940-2607d8,BLR-02,pre_monsoon,13,4,66.7364,0.116233,24.984,24.8737,65.8606,12.57196,2,6.691,0.669095
SYN-BLR-06-2022-0000666-daf50e,BLR-06,dry,22,2,35.6958,0.393019,39.5159,34.3244,28.865,17.201843,0,2.1795,0.21795
SYN-BLR-05-2024-0000911-a51b82,BLR-05,dry,13,4,21.4322,0.102662,28.9577,18.1951,11.2052,10.835008,0,2.4181,0.241813
SYN-BLR-02-2025-0002798-dbbbd0,BLR-02,post_monsoon,17,0,23.4494,0.127973,36.7473,20.7525,22.4222,6.060115,0,2.3104,0.231038
SYN-BLR-01-2026-0001345-b281b5,BLR-01,monsoon,9,2,98.1517,0.07308,34.9376,17.95,50.1754,12.08578,0,7.9659,0.79659
SYN-BLR-03-2023-0001917-095930,BLR-03,monsoon,15,4,79.1326,0.100882,41.0433,21.5029,52.9906,10.192111,0,7.3806,0.738058
SYN-BLR-05-2025-0000275-6a622d,BLR-05,dry,15,6,25.501,0.061564,46.2854,26.9347,31.4948,3.514295,0,2.5602,0.256024
SYN-BLR-06-2024-0001008-4a8ac0,BLR-06,dry,8,6,8.6039,0.38312,49.4346,33.5959,25.2188,13.340047,0,1.2718,0.127177
SYN-BLR-01-2025-0002395-01d38f,BLR-01,post_monsoon,10,0,51.956,0.127621,36.9603,18.7575,32.0377,8.09538,0,4.6668,0.466685
SYN-BLR-03-2022-0000423-12cd3a,BLR-03,monsoon,9,1,85.1706,0.111179,44.915,22.4961,95.4844,18.180544,4,9.0249,0.902486
SYN-BLR-03-2025-0002733-99b0d3,BLR-03,post_monsoon,11,3,46.7664,0.116438,46.6449,20.3957,39.63,8.185379,0,4.1912,0.41912
SYN-BLR-02-2026-0001556-3d6343,BLR-02,monsoon,7,1,86.4223,0.081119,44.5549,21.964,50.9968,11.116537,0,7.2893,0.728934
SYN-BLR-04-2024-0002050-e7d737,BLR-04,dry,13,6,21.353,0.526532,45.6099,29.1282,71.1575,23.041965,4,2.8244,0.282443
SYN-BLR-03-2024-0002385-a71b83,BLR-03,pre_monsoon,9,1,52.0283,0.120018,45.1248,22.9018,48.5681,10.85826,0,4.6239,0.462391
SYN-BLR-04-2025-0002218-a939fa,BLR-04,dry,8,4,25.2766,0.1084,23.7014,25.7056,21.8006,8.560993,0,2.08,0.207995
SYN-BLR-05-2023-0002561-62383c,BLR-05,monsoon,10,2,68.2818,0.043801,35.5442,12.3809,34.584,7.018119,0,6.3162,0.631619
SYN-BLR-06-2024-0001806-c205f6,BLR-06,monsoon,9,4,66.4451,0.053641,42.3632,18.5557,68.1355,10.72372,3,7.7065,0.770654
SYN-BLR-04-2024-0002260-5881ee,BLR-04,post_monsoon,9,3,34.0131,0.401812,53.3551,18.9573,31.8194,15.776595,0,2.651,0.265103
SYN-BLR-05-2024-0002975-f90272,BLR-05,post_monsoon,16,0,25.7485,0.568396,64.395,19.4065,45.0697,19.762538,0,1.9334,0.193337
SYN-BLR-02-2022-0000182-7dd718,BLR-02,dry,21,6,34.6249,0.065549,37.8861,27.6081,24.2186,7.416851,0,3.259,0.325904
SYN-BLR-03-2025-0000399-682ee3,BLR-03,monsoon,21,4,93.1915,0.078076,55.9748,21.7234,52.2301,14.456517,0,8.0805,0.808046
SYN-BLR-02-2023-0000650-4169f5,BLR-02,pre_monsoon,19,6,62.2139,0.056211,35.4099,29.2616,45.6365,9.89705,0,5.3081,0.530815
SYN-BLR-03-2024-0000975-095a97,BLR-03,monsoon,7,0,93.7807,0.050537,41.8205,14.2412,47.7743,12.754988,0,7.3632,0.736321
SYN-BLR-04-2022-0001252-8680e7,BLR-04,pre_monsoon,12,1,33.8728,0.316266,51.3384,21.6141,34.0992,13.785006,0,3.3508,0.335082
SYN-BLR-06-2023-0002436-020d6d,BLR-06,monsoon,12,2,82.921,0.066471,34.5205,12.7749,43.9374,10.379978,0,7.0941,0.709408
SYN-BLR-06-2024-0001056-5a6f1a,BLR-06,monsoon,7,5,78.7702,0.262696,47.1679,22.2594,49.5069,13.590268,0,6.4482,0.644815
SYN-BLR-06-2025-0000810-3e4aac,BLR-06,monsoon,20,2,74.4245,0.102482,53.232,15.3927,47.9932,11.892487,0,6.9411,0.694108
SYN-BLR-01-2025-0000367-a8d35e,BLR-01,monsoon,1,1,82.171,0.080472,51.0057,20.5272,50.2923,11.418453,0,7.2929,0.729286
SYN-BLR-06-2026-0000384-dbda68,BLR-06,pre_monsoon,5,1,45.5156,0.042413,40.4945,19.095,28.3725,8.324047,0,4.0595,0.40595
